v0_m_s,force_N,duration_s,displacement_m,v_final_m_s
9.011474422330732,-15.64910636717515,0.7783883864730874,1.6359088057601923,-3.731717568433952
-2.7358596184704282,9.126849873168531,0.42319895937368335,-0.1906444430238264,1.2153123701517028
0.002250382018047503,18.83472331490583,0.3561305757324599,1.0085670144744072,5.661778955536416
0.0,-0.986905921888539,0.5776285899124336,0.0,0.0
-7.876322962440647,0.0,0.4308905862859298,-3.120624873913104,-6.608211967001155
2.512450460407498,1.835646446802734,0.8738593835238194,1.7727240905399932,1.5447791670676243
-0.011582254637037437,1.4458792016339714,0.9669705093155476,-1.5282788191941114e-05,0.0
0.0,3.817093279778537,0.18800202665525817,0.0,0.0
-1.4655277771801583,15.271209491770179,0.4564108344928578,0.8122667246785514,4.634792198202812
3.2254233612292165,6.206123224505539,0.7110091653563511,3.1181154942787295,5.545533881539825
-6.970967607727465,-17.80936026074096,0.6067587855747916,-6.966267368104959,-15.991262305451992
2.7384839154306952,-7.16485999309198,0.3665000809595893,0.35168147974208214,-0.40349962068877887
4.0680087378023515,8.466389911927923,0.6603172255392655,3.890327269774679,7.715198240018166
6.899405317949331,-15.751942426888768,0.1450886705694714,0.8042545243216023,4.186980974859232
0.05645580307510656,-10.318386235704766,0.8631322691334447,-2.7201673508023854,-6.33453568031179
0.0,9.662219736808325,0.9755323537048626,3.1972176597493718,6.5548162449087926
4.143908026053335,0.0,0.6768268224974872,2.130621975125529,2.1520066874432304
5.478253856020345,-1.877101941706762,0.8733796137871594,2.9462277578750253,1.2684750837577559
0.0,-8.468884294284202,0.7694136313096894,-1.6356543907550256,-4.2516907010623886
-3.808549443820972,0.0,0.9139084951161814,-2.2516266036269066,-1.1189167426940503
-5.760396030772698,4.520941925200969,0.5152915933447231,-1.977350468688417,-1.9142895035034115
3.501402789095952,3.599786763823669,0.7235147414729738,2.705221793393861,3.976597694726705
0.071791619698935,0.0,0.26700014207891676,0.0008756433331628459,0.0
4.124044482054526,10.223436539545773,0.3852672258526625,2.1291798154098327,6.928958070641684
1.9662939126732155,1.5666886377365294,0.2534135055549127,0.4540931732670986,1.6175180256269721
3.9710448423362834,-9.941093150762555,0.323065984417623,0.6111918673821473,-0.10394265539381224
0.0,3.865883025206944,0.9639346374048692,0.0,0.0
-7.878090517228429,3.9203735898622796,0.41482063436643013,-2.677483024432741,-5.031021530787956
-9.973109218637672,-10.834633207063318,0.33914815025694656,-3.8362151613088935,-12.64954202331949
0.0,4.1188695990548725,0.5382739730128765,0.17034756446231775,0.6329400008283244
0.0,4.0481319822513955,0.20801725992721964,0.023910182700171412,0.22988652680587202
-7.328052545921587,15.732534697405653,0.37670732065823476,-1.4354233654160498,-0.2928419082020062
-3.2234431410124937,3.847686933900348,0.4823915914978594,-0.7650614572929871,0.0
9.577135871984854,-17.329207228882343,0.22103628995035468,1.6216745468081624,5.0962423970079405
0.0,-9.948423237345011,0.7223256964469165,-1.827555240121687,-5.060197218820647
0.0,3.3894550843290787,0.8469010464112117,0.0,0.0
0.0,-12.155286757217812,0.23388487523104096,-0.25196587628963385,-2.154614538804459
-3.7515505175076385,0.0,0.23727313921715742,-0.80729886279377,-3.053255668791544
0.0,-3.7255771548373793,0.18471879695763482,0.0,0.0
-2.3837754460807243,-17.643126833578005,0.9668930652755128,-9.17629940284909,-16.597226140137778
-9.969929299007784,-4.981199143263403,0.9980258082959662,-10.965326494959966,-12.004104646431388
-5.15964039934746,0.0,0.2051833312698449,-0.9967217618298816,-4.555785855420307
0.0,-4.096102181738427,0.4202853072292809,-0.1018418344839029,-0.48463190471868894
3.3537606157760536,-15.348782449834633,0.7217564558083611,-1.4906647013368226,-6.6793789266534445
0.0,-17.4902414533215,0.3603464193059184,-0.9444763193592257,-5.2420463684830265
