v0_m_s,force_N,force_duration_s,observation_time_s,displacement_m,v_final_m_s
8.60217046171497,-7.135969335069712,0.1394298696094143,0.17864979601263878,1.3814253508008139,7.081436838124225
-3.3255494832791976,-19.52118773672749,0.8779253854124586,2.477005051022204,-34.13720315910185,-13.173869885596293
0.0,-19.009518169721634,0.3472898787580087,0.9269831734033709,-3.7089416247045635,-3.8737017810846694
-6.116895709555957,2.801905503039002,0.24958678495825687,0.24958678495825687,-1.3477610169831258,-4.683043215163455
-1.5260708358032193,-0.7167345373883727,0.6805154402776038,2.417611410365275,-0.5230423840510203,0.0
2.3072359447300013,-14.880534961973533,0.5970180098185901,0.8745530360319363,-2.5913156381207543,-4.764837716842976
7.037443829798487,-5.344087200505518,0.8616103518304489,1.4461563766285512,2.987784178654624,0.0
2.7384267906012045,16.610315190958296,0.6842828610584349,2.146270052470499,19.604979002102276,7.7881080281318535
0.0,4.026529263851527,0.10866169048260388,1.6725165847498467,0.008751936573771713,0.0
0.0,-4.060825559749571,0.4333568935584434,0.9681482274380638,-0.14483033354339553,0.0
-6.079885136724812,13.530095953202796,0.631042575427638,2.2325238564785153,0.5480978868544173,0.0
-0.8300739367859062,-1.3399934095113366,0.20804723160411182,1.482871656105595,-0.179896003876905,0.0
-7.240939883272088,7.8304345427983115,0.1622984163109179,2.095627986190932,-6.158476231127239,0.0
2.860239516732534,8.642847654550376,0.23418213343732566,1.7812462340923507,3.815980875170622,0.0
7.9400419156549304,19.552581706502068,0.5251566543283658,2.4530933156531156,33.11524379861264,10.988756680156444
-9.053844024794381,10.818966194519003,0.9715836742157746,2.6832954166109877,-1.5536405717153514,0.0
0.0,1.3290152217425124,0.9260651259034444,2.806428180256221,0.0,0.0
-2.76881681756257,-16.17939683268972,0.5900110769773063,0.5900110769773063,-3.9375139673923902,-10.578437568116836
0.0,3.956295135444781,0.6923356085691216,1.464741656993549,0.3264658210913186,0.0
5.547445781559713,-8.825731604869368,0.7566188461771239,1.3089077724955365,0.5902094012267811,-0.05264671262307097
0.0,3.7269161317654924,0.36580029372596057,1.9166886805599985,0.0,0.0
-5.0000483670466656,-4.55151281270755,0.48563836832197926,1.6241441439392537,-7.292477383828759,-2.4305814071933196
6.446068544238827,-1.088752562085812,0.39770516293683367,1.9912718014293929,6.225014567645603,0.1527531175298904
7.028149624017207,6.390239363703152,0.9278214787021158,0.9278214787021158,8.004650827283678,10.226572347888407
-7.354672183200142,-19.893892742798045,0.6369425674924378,1.2704497722893169,-19.03145160111724,-16.28700562436964
